"country","commodity","indicator","Unit","Date","Value"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2002","35682"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2003","38244"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2004","34870"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2005","26919"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2006","32413"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2007","35952"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2008","42647"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2009","44528.12909"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2010","46495.95351"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2011","47369"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2012","45003.0285"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2013","43226"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2014","40662.89009"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2015","40903"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2016","42787.6023"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2017","43493.41425"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2018","43842.20335"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2019","44582.3311175048"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2020","43407.2369539799"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2021","44367"
"Togo","1.1.5.2. Groundnuts, shelled","Production on area harvested (Tons)","Tons","2022","45074"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2008","0"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2009","0"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2010","3.465"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2011","19.2"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2012","0.083"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2013","25.229"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2014","0.36"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2015","4.125"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2016","10"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2017","0"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2018","3.5"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2019","0"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2020","4"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2021","0"
"Togo","1.1.5.2. Groundnuts, shelled","Imports (Tons)","","2022","95.5"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2008","19.8"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2009","2.273"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2010","0"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2011","0"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2012","0"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2013","0"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2014","26.15"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2015","57.243"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2016","1.55"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2017","0"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2018","0"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2019","0"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2020","0.108"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2021","0.6"
"Togo","1.1.5.2. Groundnuts, shelled","Exports (Tons)","","2022","395.693"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2001","141341"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2002","172885"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2003","198892"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2004","189985"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2005","202201"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2006","107347"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2007","61707"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2008","93603"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2009","57546"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2010","42760"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2011","61029"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2012","122020"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2013","93739"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2014","130585.95"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2015","112422"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2016","129929"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2017","168604"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2018","179653.141361257"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2019","180588"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2020","100050"
"Togo","1.1.5.3. Cottonseed","Area planted (Ha)","Ha","2021","68708"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2001","134626"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2002","164925"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2003","194025"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2004","186798"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2005","198851"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2006","104600"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2007","61390"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2008","89231"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2009","55211"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2010","42438"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2011","60310"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2012","122020"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2013","93739"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2014","130585.95"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2015","112422"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2016","129929"
"Togo","1.1.5.3. Cottonseed","Area harvested (Ha)","Ha","2017","168604"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2001","872"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2002","1021"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2003","962"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2004","879"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2005","873"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2006","625"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2007","651"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2008","539"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2009","562"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2010","657"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2011","777"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2012","661.6034257"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2013","830.497445"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2014","875.8809045"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2015","721.49517"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2016","869.7057624"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2017","694.91827"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2018","764"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2019","650"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2020","680"
"Togo","1.1.5.3. Cottonseed","Yield on area harvested (Kg/Ha)","KG/HA","2021","734"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2001","117445"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2002","168341"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2003","186589"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2004","164210"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2005","173655"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2006","65367"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2007","39982"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2008","48066"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2009","31012"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2010","27896"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2011","46844"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2012","80728.85"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2013","77850"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2014","114377.74"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2015","81111.93"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2016","108291"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2017","117166"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2018","137255"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2019","116578"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2020","68163"
"Togo","1.1.5.3. Cottonseed","Production on area harvested (Tons)","Tons","2021","50463"
"Togo","1.1.5.3. Cottonseed","Imports (Tons)","Tons","2002","5088"
"Togo","1.1.5.3. Cottonseed","Imports (Tons)","Tons","2022","104.5"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2001","117445"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2002","168341"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2003","186589"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2004","164210"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2005","173655"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2006","65367"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2007","39982"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2008","48066"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2009","31012"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2010","27896"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2011","46844"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2012","79549"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2013","80729"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2014","77850"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2015","114378"
"Togo","1.1.5.3. Cottonseed","Exports (Tons)","Tons","2022","17244.71"
"Togo","1.1.5.5. Palm kernels","Production on area harvested (Tons)","Tons","2011","41011"
"Togo","1.1.5.5. Palm kernels","Production on area harvested (Tons)","Tons","2013","41011"
"Togo","1.1.5.6. Coconuts","Imports (Tons)","Tons","2000","2"
"Togo","1.1.5.6. Coconuts","Imports (Tons)","Tons","2001","8.07"
"Togo","1.1.5.6. Coconuts","Imports (Tons)","Tons","2002","7.45"
"Togo","1.1.5.6. Coconuts","Imports (Tons)","Tons","2003","2"
"Togo","1.1.5.6. Coconuts","Imports (Tons)","Tons","2017","68"
"Togo","1.1.5.6. Coconuts","Imports (Tons)","Tons","2018","191"
"Togo","1.1.5.6. Coconuts","Imports (Tons)","Tons","2022","45.056"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2000","3"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2001","0"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2005","0"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2008","35"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2010","64"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2011","1"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2014","114"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2015","90"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2017","94"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2018","64"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2019","72"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2020","72"
"Togo","1.1.5.6. Coconuts","Exports (Tons)","","2022","63.857"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2000","606"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2002","723"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2003","950"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2004","667"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2005","430"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2007","415"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2008","44.561"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2009","155.9"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2010","372.884"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2011","562.298"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2012","48.78"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2013","6.3"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2014","463.597"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2015","77.94"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2016","0.926"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2017","0.845"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2018","0"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2019","330.81"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2020","203.34"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2021","658.952"
"Togo","1.1.6.1. Tomatoes","Imports (Tons)","","2022","151.25"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2000","0"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2001","0"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2008","3114.233"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2009","353.32"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2010","1450.859"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2011","974.36"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2012","1892.115"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2013","2379.919"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2014","2555.255"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2015","4054.707"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2016","7104.398"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2017","4619.103"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2018","0"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2019","1169.843"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2020","699.454"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2021","2214.85"
"Togo","1.1.6.1. Tomatoes","Exports (Tons)","","2022","4001.682"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2000","1649"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2001","716"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2002","1335"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2003","964"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2004","922"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2005","1142"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2007","801"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2008","1705"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2009","3318"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2010","3542"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2011","5186"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2012","10472"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2013","11025"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2014","2400"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2015","360"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2016","231"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2017","208"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2018","968"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2019","6017"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2020","5601"
"Togo","1.1.6.2. Onions, dry","Imports (Tons)","","2022","6303.346"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2000","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2001","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2008","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2009","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2010","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2011","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2012","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2013","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2014","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2015","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2016","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2017","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2018","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2019","28.2"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2020","0"
"Togo","1.1.6.2. Onions, dry","Exports (Tons)","","2021","29.106"
"Togo","1.1.7.2. Bananas","Imports (Tons)","","2000","0"
"Togo","1.1.7.2. Bananas","Imports (Tons)","","2001","0"
"Togo","1.1.7.2. Bananas","Imports (Tons)","","2018","0"
"Togo","1.1.7.2. Bananas","Imports (Tons)","","2019","72"
"Togo","1.1.7.2. Bananas","Imports (Tons)","","2020","149"
"Togo","1.1.7.2. Bananas","Imports (Tons)","","2022","427.592"
"Togo","1.1.7.2. Bananas","Exports (Tons)","","2000","0"
"Togo","1.1.7.2. Bananas","Exports (Tons)","","2001","0"
"Togo","1.1.7.2. Bananas","Exports (Tons)","","2013","1"
"Togo","1.1.7.2. Bananas","Exports (Tons)","","2014","99"
"Togo","1.1.7.2. Bananas","Exports (Tons)","","2018","0"
"Togo","1.1.7.2. Bananas","Exports (Tons)","","2022","0.002"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2008","302.626"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2009","347.82"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2010","158.544"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2011","164.241"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2012","210.762"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2013","211.374"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2014","113.609"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2015","150.759"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2016","255.77"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2017","215.392"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2018","182.968"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2019","154.968"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2020","135.968"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2021","106.039"
"Togo","1.1.7.4. Grapes","Imports (Tons)","","2022","28.525"
"Togo","1.1.7.4. Grapes","Processing (oil,Alcohol, etc.) (Tons)","","2010","1"
"Togo","1.1.7.4. Grapes","Processing (oil,Alcohol, etc.) (Tons)","","2016","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2008","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2009","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2010","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2011","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2012","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2013","7524"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2014","3476"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2015","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2016","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2017","8777"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2018","12792"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2019","0"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2020","2685"
"Togo","1.1.7.5. Citrus","Imports (Tons)","","2021","0"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2012","37767.9324"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2013","35534.03359"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2014","38076"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2015","40498.7"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2016","40907.95"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2017","41237.09418"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2018","41949.94933"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2019","42693.760496778"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2020","43682.4539465835"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2021","43900"
"Togo","1.1.8.1. Coffee, green","Area planted (Ha)","Ha","2022","44393.8118656883"
"Togo","1.1.8.1. Coffee, green","Area harvested (Ha)","Ha","2012","37767.9324"
"Togo","1.1.8.1. Coffee, green","Area harvested (Ha)","Ha","2013","35534.03359"
"Togo","1.1.8.1. Coffee, green","Area harvested (Ha)","Ha","2014","38076"
"Togo","1.1.8.1. Coffee, green","Area harvested (Ha)","Ha","2015","40498.7"
"Togo","1.1.8.1. Coffee, green","Area harvested (Ha)","Ha","2016","40907.95"
"Togo","1.1.8.1. Coffee, green","Area harvested (Ha)","Ha","2017","41237.09418"
"Togo","1.1.8.1. Coffee, green","Area harvested (Ha)","Ha","2018","41949.94933"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2012","287.0825019"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2013","308.155278"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2014","240.0199601"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2015","397.3633722"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2016","438.3866706"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2017","448.0425922"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2018","457.5476529"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2019","500.143761186831"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2020","500.247749429256"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2021","500.247749429256"
"Togo","1.1.8.1. Coffee, green","Yield on area harvested (Kg/Ha)","KG/HA","2022","532.084402313811"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2000","15200"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2001","16900"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2002","7900"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2003","5500"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2004","9300"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2005","7200"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2006","8900"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2007","9300"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2008","9143"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2012","10842.51252"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2013","10950"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2014","15500"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2015","16092.7"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2016","17933.5"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2017","18475.97457"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2018","19076.47234"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2019","21222.1587997233"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2020","23713.1633966715"
"Togo","1.1.8.1. Coffee, green","Production on area harvested (Tons)","Tons","2021","23000"
